"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2006","Croatia","Current prices, million units of national currency","Intermediate consumption","281,255.7",""
"2006","Italy","Current prices, million units of national currency","Gross domestic product at market prices","1,548,473.4",""
"2006","Italy","Current prices, million units of national currency","Intermediate consumption","1,667,251.2",""
"2006","Cyprus","Current prices, million units of national currency","Gross domestic product at market prices","16,000.0",""
"2006","Cyprus","Current prices, million units of national currency","Intermediate consumption","14,426.2",""
"2006","Latvia","Current prices, million units of national currency","Gross domestic product at market prices","17,101.9",""
"2006","Latvia","Current prices, million units of national currency","Intermediate consumption","19,988.2",""
"2006","Lithuania","Current prices, million units of national currency","Gross domestic product at market prices","24,079.2",""
"2006","Lithuania","Current prices, million units of national currency","Intermediate consumption","20,742.3",""
"2006","Luxembourg","Current prices, million units of national currency","Gross domestic product at market prices","33,808.4",""
"2006","Luxembourg","Current prices, million units of national currency","Intermediate consumption","63,973.9",""
"2006","Hungary","Current prices, million units of national currency","Gross domestic product at market prices","24,256,957.0",""
"2006","Hungary","Current prices, million units of national currency","Intermediate consumption","29,463,455.0",""
"2006","Malta","Current prices, million units of national currency","Gross domestic product at market prices","5,386.1",""
"2006","Malta","Current prices, million units of national currency","Intermediate consumption","7,982.7",""
"2006","Netherlands","Current prices, million units of national currency","Gross domestic product at market prices","584,546.0",""
"2006","Netherlands","Current prices, million units of national currency","Intermediate consumption","554,629.0",""
"2006","Austria","Current prices, million units of national currency","Gross domestic product at market prices","267,824.5",""
"2006","Austria","Current prices, million units of national currency","Intermediate consumption","249,156.5",""
"2006","Poland","Current prices, million units of national currency","Gross domestic product at market prices","1,069,824.0",""
"2006","Poland","Current prices, million units of national currency","Intermediate consumption","1,233,909.0",""
"2006","Portugal","Current prices, million units of national currency","Gross domestic product at market prices","166,248.7",""
"2006","Portugal","Current prices, million units of national currency","Intermediate consumption","162,379.6",""
"2006","Romania","Current prices, million units of national currency","Gross domestic product at market prices","342,762.6",""
"2006","Romania","Current prices, million units of national currency","Intermediate consumption","348,489.3",""
"2006","Slovenia","Current prices, million units of national currency","Gross domestic product at market prices","31,555.4",""
"2006","Slovenia","Current prices, million units of national currency","Intermediate consumption","34,104.7",""
"2006","Slovakia","Current prices, million units of national currency","Gross domestic product at market prices","56,272.7",""
"2006","Slovakia","Current prices, million units of national currency","Intermediate consumption","76,755.5",""
"2006","Finland","Current prices, million units of national currency","Gross domestic product at market prices","172,614.0",""
"2006","Finland","Current prices, million units of national currency","Intermediate consumption","181,981.0",""
"2006","Sweden","Current prices, million units of national currency","Gross domestic product at market prices","3,102,834.0",""
"2006","Sweden","Current prices, million units of national currency","Intermediate consumption","2,908,180.0",""
"2006","United Kingdom","Current prices, million units of national currency","Gross domestic product at market prices","1,465,902.0",""
"2006","United Kingdom","Current prices, million units of national currency","Intermediate consumption","1,187,034.0",""
"2006","Iceland","Current prices, million units of national currency","Gross domestic product at market prices","1,208,248.4",""
"2006","Iceland","Current prices, million units of national currency","Intermediate consumption","1,259,828.9",""
"2006","Liechtenstein","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2006","Liechtenstein","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Norway","Current prices, million units of national currency","Gross domestic product at market prices","2,215,312.0",""
"2006","Norway","Current prices, million units of national currency","Intermediate consumption","1,608,567.0",""
"2006","Switzerland","Current prices, million units of national currency","Gross domestic product at market prices","540,289.0",""
"2006","Switzerland","Current prices, million units of national currency","Intermediate consumption","552,705.8",""
"2006","Montenegro","Current prices, million units of national currency","Gross domestic product at market prices","2,169.6",""
"2006","Montenegro","Current prices, million units of national currency","Intermediate consumption","2,546.8",""
"2006","North Macedonia","Current prices, million units of national currency","Gross domestic product at market prices","334,840.1",""
"2006","North Macedonia","Current prices, million units of national currency","Intermediate consumption","391,584.0",""
"2006","Albania","Current prices, million units of national currency","Gross domestic product at market prices","872,735.1",""
"2006","Albania","Current prices, million units of national currency","Intermediate consumption","693,747.5",""
"2006","Serbia","Current prices, million units of national currency","Gross domestic product at market prices","2,181,034.6",""
"2006","Serbia","Current prices, million units of national currency","Intermediate consumption","3,263,933.1",""
"2006","Turkey","Current prices, million units of national currency","Gross domestic product at market prices","789,227.6",""
"2006","Turkey","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Andorra","Current prices, million units of national currency","Gross domestic product at market prices","2,824.3",""
"2006","Andorra","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Belarus","Current prices, million units of national currency","Gross domestic product at market prices","7.9",""
"2006","Belarus","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Bosnia and Herzegovina","Current prices, million units of national currency","Gross domestic product at market prices","20,057.2",""
"2006","Bosnia and Herzegovina","Current prices, million units of national currency","Intermediate consumption","17,371.4",""
"2006","Faroes (DK)","Current prices, million units of national currency","Gross domestic product at market prices","11,715.6",""
"2006","Faroes (DK)","Current prices, million units of national currency","Intermediate consumption","9,669.4",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Moldova","Current prices, million units of national currency","Gross domestic product at market prices","44,754.4",""
"2006","Moldova","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Russia","Current prices, million units of national currency","Gross domestic product at market prices","28,992,633.0","e"
"2006","Russia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","San Marino","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2006","San Marino","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Ukraine","Current prices, million units of national currency","Gross domestic product at market prices","565,018.0",""
"2006","Ukraine","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Angola","Current prices, million units of national currency","Gross domestic product at market prices","4,209,761.9",""
"2006","Angola","Current prices, million units of national currency","Intermediate consumption","1,860,923.0",""
"2006","Cameroon","Current prices, million units of national currency","Gross domestic product at market prices","10,121.1",""
"2006","Cameroon","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Central African Republic","Current prices, million units of national currency","Gross domestic product at market prices","803,945.0",""
"2006","Central African Republic","Current prices, million units of national currency","Intermediate consumption","481,697.0",""
"2006","Chad","Current prices, million units of national currency","Gross domestic product at market prices","3,897,171.0",""
"2006","Chad","Current prices, million units of national currency","Intermediate consumption","2,071,544.0",""
"2006","Congo","Current prices, million units of national currency","Gross domestic product at market prices","4,217,179.0",""
"2006","Congo","Current prices, million units of national currency","Intermediate consumption","2,286,851.0",""
"2006","Democratic Republic of the Congo","Current prices, million units of national currency","Gross domestic product at market prices","6,767,500.0",""
"2006","Democratic Republic of the Congo","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Equatorial Guinea","Current prices, million units of national currency","Gross domestic product at market prices","5,274,146.0",""
"2006","Equatorial Guinea","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Gabon","Current prices, million units of national currency","Gross domestic product at market prices","5,395,402.0",""
"2006","Gabon","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","São Tomé and Príncipe","Current prices, million units of national currency","Gross domestic product at market prices","1,673,610.0",""
"2006","São Tomé and Príncipe","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Burundi","Current prices, million units of national currency","Gross domestic product at market prices","1,309,900.0",""
"2006","Burundi","Current prices, million units of national currency","Intermediate consumption","905,514.0",""
"2006","Comoros","Current prices, million units of national currency","Gross domestic product at market prices","327,925.0",""
"2006","Comoros","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Djibouti","Current prices, million units of national currency","Gross domestic product at market prices","136,604.0",""
"2006","Djibouti","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Ethiopia","Current prices, million units of national currency","Gross domestic product at market prices","130,333.7",""
"2006","Ethiopia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Kenya","Current prices, million units of national currency","Gross domestic product at market prices","1,862,040.7",""
"2006","Kenya","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Madagascar","Current prices, million units of national currency","Gross domestic product at market prices","11,816.7",""
"2006","Madagascar","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Malawi","Current prices, million units of national currency","Gross domestic product at market prices","543,785.0",""
"2006","Malawi","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Mauritius","Current prices, million units of national currency","Gross domestic product at market prices","213,444.0",""
"2006","Mauritius","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Mozambique","Current prices, million units of national currency","Gross domestic product at market prices","207,448.1",""
"2006","Mozambique","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Rwanda","Current prices, million units of national currency","Gross domestic product at market prices","1,739.0",""
"2006","Rwanda","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Seychelles","Current prices, million units of national currency","Gross domestic product at market prices","5,610.3",""
"2006","Seychelles","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Somalia","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2006","Somalia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Uganda","Current prices, million units of national currency","Gross domestic product at market prices","19,873.2",""
"2006","Uganda","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Tanzania","Current prices, million units of national currency","Gross domestic product at market prices","23,298,435.3",""
"2006","Tanzania","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Zambia","Current prices, million units of national currency","Gross domestic product at market prices","45,964.2",""
"2006","Zambia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Zimbabwe","Current prices, million units of national currency","Gross domestic product at market prices","6,101.6",""
"2006","Zimbabwe","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Algeria","Current prices, million units of national currency","Gross domestic product at market prices","8,501,635.8",""
"2006","Algeria","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Egypt","Current prices, million units of national currency","Gross domestic product at market prices","649,496.6",""
"2006","Egypt","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Libya","Current prices, million units of national currency","Gross domestic product at market prices","72,347.2",""
"2006","Libya","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Morocco","Current prices, million units of national currency","Gross domestic product at market prices","603.7",""
"2006","Morocco","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","South Sudan","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2006","South Sudan","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Sudan","Current prices, million units of national currency","Gross domestic product at market prices","98,291.8",""
"2006","Sudan","Current prices, million units of national currency","Intermediate consumption","45,381.7",""
"2006","Tunisia","Current prices, million units of national currency","Gross domestic product at market prices","45.8",""
"2006","Tunisia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Botswana","Current prices, million units of national currency","Gross domestic product at market prices","59,106.8",""
"2006","Botswana","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Lesotho","Current prices, million units of national currency","Gross domestic product at market prices","9,675.5",""
"2006","Lesotho","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Namibia","Current prices, million units of national currency","Gross domestic product at market prices","54,026.0",""
"2006","Namibia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","South Africa","Current prices, million units of national currency","Gross domestic product at market prices","1,839,400.0",""
"2006","South Africa","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Eswatini","Current prices, million units of national currency","Gross domestic product at market prices","22,287.0",""
"2006","Eswatini","Current prices, million units of national currency","Intermediate consumption","13,791.0",""
"2006","Benin","Current prices, million units of national currency","Gross domestic product at market prices","2,688,868.0",""
"2006","Benin","Current prices, million units of national currency","Intermediate consumption","1,743,685.0",""
"2006","Burkina Faso","Current prices, million units of national currency","Gross domestic product at market prices","3,040.5",""
"2006","Burkina Faso","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Cape Verde","Current prices, million units of national currency","Gross domestic product at market prices","108,722.4",""
"2006","Cape Verde","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Côte d'Ivoire","Current prices, million units of national currency","Gross domestic product at market prices","9,307.9",""
"2006","Côte d'Ivoire","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Gambia, The","Current prices, million units of national currency","Gross domestic product at market prices","18,385.0",""
"2006","Gambia, The","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Ghana","Current prices, million units of national currency","Gross domestic product at market prices","18,705.5",""
"2006","Ghana","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Guinea","Current prices, million units of national currency","Gross domestic product at market prices","21,727,824.2",""
"2006","Guinea","Current prices, million units of national currency","Intermediate consumption","15,985,000.0",""
"2006","Guinea-Bissau","Current prices, million units of national currency","Gross domestic product at market prices","309,467.0",""
"2006","Guinea-Bissau","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Liberia","Current prices, million units of national currency","Gross domestic product at market prices","642.0",""
"2006","Liberia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Mali","Current prices, million units of national currency","Gross domestic product at market prices","3,607,837.0",""
"2006","Mali","Current prices, million units of national currency","Intermediate consumption","2,078,313.0",""
"2006","Mauritania","Current prices, million units of national currency","Gross domestic product at market prices","816,737.0",""
"2006","Mauritania","Current prices, million units of national currency","Intermediate consumption","547,582.0",""
"2006","Niger","Current prices, million units of national currency","Gross domestic product at market prices","1,906,837.0",""
"2006","Niger","Current prices, million units of national currency","Intermediate consumption","977,269.0",""
"2006","Nigeria","Current prices, million units of national currency","Gross domestic product at market prices","28,662,468.8",""
"2006","Nigeria","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Senegal","Current prices, million units of national currency","Gross domestic product at market prices","6,195.1",""
"2006","Senegal","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Sierra Leone","Current prices, million units of national currency","Gross domestic product at market prices","5,583,531.2",""
"2006","Sierra Leone","Current prices, million units of national currency","Intermediate consumption","7,033,339.5",""
"2006","Togo","Current prices, million units of national currency","Gross domestic product at market prices","1,228,528.0",""
"2006","Togo","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Canada","Current prices, million units of national currency","Gross domestic product at market prices","1,496,572.0",""
"2006","Canada","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Greenland (DK)","Current prices, million units of national currency","Gross domestic product at market prices","10,815.8",""
"2006","Greenland (DK)","Current prices, million units of national currency","Intermediate consumption","9,142.5",""
"2006","United States","Current prices, million units of national currency","Gross domestic product at market prices","13,814,609.0",""
"2006","United States","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Anguilla (UK)","Current prices, million units of national currency","Gross domestic product at market prices","767.5",""
"2006","Anguilla (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Antigua and Barbuda","Current prices, million units of national currency","Gross domestic product at market prices","3,102.4",""
"2006","Antigua and Barbuda","Current prices, million units of national currency","Intermediate consumption","3,501.1",""
"2006","Aruba (NL)","Current prices, million units of national currency","Gross domestic product at market prices","4,334.4",""
"2006","Aruba (NL)","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Bahamas","Current prices, million units of national currency","Gross domestic product at market prices","7,965.6",""
"2006","Bahamas","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Barbados","Current prices, million units of national currency","Gross domestic product at market prices","8,434.9",""
"2006","Barbados","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Bonaire, Saint Eustatius and Saba","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2006","Bonaire, Saint Eustatius and Saba","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","British Virgin Islands (UK)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2006","British Virgin Islands (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Cayman Islands (UK)","Current prices, million units of national currency","Gross domestic product at market prices","2,672.5",""
"2006","Cayman Islands (UK)","Current prices, million units of national currency","Intermediate consumption","1,638.7",""
"2006","Cuba","Current prices, million units of national currency","Gross domestic product at market prices","52,742.7",""
"2006","Cuba","Current prices, million units of national currency","Intermediate consumption","24,994.8",""
"2006","Curaçao","Current prices, million units of national currency","Gross domestic product at market prices","4,399.1",""
"2006","Curaçao","Current prices, million units of national currency","Intermediate consumption","3,205.5",""
"2006","Dominica","Current prices, million units of national currency","Gross domestic product at market prices","1,074.0",""
"2006","Dominica","Current prices, million units of national currency","Intermediate consumption","753.0",""
"2006","Dominican Republic","Current prices, million units of national currency","Gross domestic product at market prices","1,261,399.7",""
"2006","Dominican Republic","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Grenada","Current prices, million units of national currency","Gross domestic product at market prices","1,886.5",""
"2006","Grenada","Current prices, million units of national currency","Intermediate consumption","1,135.7",""
"2006","Haiti","Current prices, million units of national currency","Gross domestic product at market prices","197,138.0",""
"2006","Haiti","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Jamaica","Current prices, million units of national currency","Gross domestic product at market prices","752,959.8",""
"2006","Jamaica","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Montserrat (UK)","Current prices, million units of national currency","Gross domestic product at market prices","139.3",""
"2006","Montserrat (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Former Netherlands Antilles","Current prices, million units of national currency","Gross domestic product at market prices","6,150.9",""
"2006","Former Netherlands Antilles","Current prices, million units of national currency","Intermediate consumption","5,314.2",""
"2006","Puerto Rico (US)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2006","Puerto Rico (US)","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Saint Kitts and Nevis","Current prices, million units of national currency","Gross domestic product at market prices","1,718.3",""
"2006","Saint Kitts and Nevis","Current prices, million units of national currency","Intermediate consumption","1,041.8",""
"2006","Saint Lucia","Current prices, million units of national currency","Gross domestic product at market prices","2,861.1",""
"2006","Saint Lucia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Saint Vincent and the Grenadines","Current prices, million units of national currency","Gross domestic product at market prices","1,649.8",""
"2006","Saint Vincent and the Grenadines","Current prices, million units of national currency","Intermediate consumption","1,365.3",""
"2006","Sint Maarten","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2006","Sint Maarten","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Trinidad and Tobago","Current prices, million units of national currency","Gross domestic product at market prices","115,951.0",""
"2006","Trinidad and Tobago","Current prices, million units of national currency","Intermediate consumption","119,129.0",""
"2006","Turks and Caicos Islands (UK)","Current prices, million units of national currency","Gross domestic product at market prices","721.9",""
"2006","Turks and Caicos Islands (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Belize","Current prices, million units of national currency","Gross domestic product at market prices","2,434.9",""
"2006","Belize","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Costa Rica","Current prices, million units of national currency","Gross domestic product at market prices","11,555.6",""
"2006","Costa Rica","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","El Salvador","Current prices, million units of national currency","Gross domestic product at market prices","15,999.9",""
"2006","El Salvador","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Guatemala","Current prices, million units of national currency","Gross domestic product at market prices","229,836.1",""
"2006","Guatemala","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Honduras","Current prices, million units of national currency","Gross domestic product at market prices","206,288.0",""
"2006","Honduras","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Mexico","Current prices, million units of national currency","Gross domestic product at market prices","10,630,939.0",""
"2006","Mexico","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Nicaragua","Current prices, million units of national currency","Gross domestic product at market prices","118,837.7",""
"2006","Nicaragua","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Panama","Current prices, million units of national currency","Gross domestic product at market prices","18,145.1",""
"2006","Panama","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Argentina","Current prices, million units of national currency","Gross domestic product at market prices","715,904.0",""
"2006","Argentina","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Bolivia","Current prices, million units of national currency","Gross domestic product at market prices","91,747.8",""
"2006","Bolivia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Brazil","Current prices, million units of national currency","Gross domestic product at market prices","2,409,450.0",""
"2006","Brazil","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Chile","Current prices, million units of national currency","Gross domestic product at market prices","82,080,220.0",""
"2006","Chile","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Colombia","Current prices, million units of national currency","Gross domestic product at market prices","380,591,648.0",""
"2006","Colombia","Current prices, million units of national currency","Intermediate consumption","314,852,000.0",""
"2006","Ecuador","Current prices, million units of national currency","Gross domestic product at market prices","46,802.0",""
"2006","Ecuador","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Guyana","Current prices, million units of national currency","Gross domestic product at market prices","291,964.3",""
"2006","Guyana","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Paraguay","Current prices, million units of national currency","Gross domestic product at market prices","75,681.7",""
"2006","Paraguay","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Peru","Current prices, million units of national currency","Gross domestic product at market prices","287,715.0",""
"2006","Peru","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Suriname","Current prices, million units of national currency","Gross domestic product at market prices","7,206.3",""
"2006","Suriname","Current prices, million units of national currency","Intermediate consumption","4,443.0",""
"2006","Uruguay","Current prices, million units of national currency","Gross domestic product at market prices","471,344.1",""
"2006","Uruguay","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Venezuela","Current prices, million units of national currency","Gross domestic product at market prices","393.9",""
"2006","Venezuela","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Kazakhstan","Current prices, million units of national currency","Gross domestic product at market prices","10,213,731.2",""
"2006","Kazakhstan","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Kyrgyzstan","Current prices, million units of national currency","Gross domestic product at market prices","113,800.1",""
"2006","Kyrgyzstan","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Tajikistan","Current prices, million units of national currency","Gross domestic product at market prices","9,272.2",""
"2006","Tajikistan","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","China including Hong Kong","Current prices, million units of national currency","Gross domestic product at market prices","21,943,840.0",""
"2006","China including Hong Kong","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Hong Kong","Current prices, million units of national currency","Gross domestic product at market prices","1,503,351.0",""
"2006","Hong Kong","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Macao","Current prices, million units of national currency","Gross domestic product at market prices","118,338.0",""
"2006","Macao","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Japan","Current prices, million units of national currency","Gross domestic product at market prices","526,879,700.0",""
"2006","Japan","Current prices, million units of national currency","Intermediate consumption","464,251,900.0",""
"2006","Mongolia","Current prices, million units of national currency","Gross domestic product at market prices","4,807,536.8",""
"2006","Mongolia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","South Korea","Current prices, million units of national currency","Gross domestic product at market prices","966,054,600.0",""
"2006","South Korea","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Afghanistan","Current prices, million units of national currency","Gross domestic product at market prices","375,152.0",""
"2006","Afghanistan","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Bangladesh","Current prices, million units of national currency","Gross domestic product at market prices","4,823,370.0",""
"2006","Bangladesh","Current prices, million units of national currency","Intermediate consumption","3,185,407.0",""
"2006","Bhutan","Current prices, million units of national currency","Gross domestic product at market prices","40,673.5",""
"2006","Bhutan","Current prices, million units of national currency","Intermediate consumption","22,976.0",""
"2006","India","Current prices, million units of national currency","Gross domestic product at market prices","41,643,863.0","e"
"2006","India","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Iran","Current prices, million units of national currency","Gross domestic product at market prices","2,458,924,024.4",""
"2006","Iran","Current prices, million units of national currency","Intermediate consumption","1,354,879,013.9",""
"2006","Maldives","Current prices, million units of national currency","Gross domestic product at market prices","20,162.6",""
"2006","Maldives","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Nepal","Current prices, million units of national currency","Gross domestic product at market prices","654,055.0",""
"2006","Nepal","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Pakistan","Current prices, million units of national currency","Gross domestic product at market prices","8,216,160.0",""
"2006","Pakistan","Current prices, million units of national currency","Intermediate consumption","6,416,817.6",""
"2006","Sri Lanka","Current prices, million units of national currency","Gross domestic product at market prices","3,363,199.2",""
"2006","Sri Lanka","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Brunei Darussalam","Current prices, million units of national currency","Gross domestic product at market prices","20,236.9",""
"2006","Brunei Darussalam","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Cambodia","Current prices, million units of national currency","Gross domestic product at market prices","29,849,484.8",""
"2006","Cambodia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Indonesia","Current prices, million units of national currency","Gross domestic product at market prices","3,653,762,286.0","e"
"2006","Indonesia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Laos","Current prices, million units of national currency","Gross domestic product at market prices","35,980,924.2",""
"2006","Laos","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Malaysia","Current prices, million units of national currency","Gross domestic product at market prices","616,344.0",""
"2006","Malaysia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Myanmar/Burma","Current prices, million units of national currency","Gross domestic product at market prices","16,852,758.0",""
"2006","Myanmar/Burma","Current prices, million units of national currency","Intermediate consumption","17,066,252.0",""
"2006","Philippines","Current prices, million units of national currency","Gross domestic product at market prices","6,271,157.4",""
"2006","Philippines","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Singapore","Current prices, million units of national currency","Gross domestic product at market prices","234,835.0",""
"2006","Singapore","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Thailand","Current prices, million units of national currency","Gross domestic product at market prices","8,400.7",""
"2006","Thailand","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Timor-Leste","Current prices, million units of national currency","Gross domestic product at market prices","2,657.9",""
"2006","Timor-Leste","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Vietnam","Current prices, million units of national currency","Gross domestic product at market prices","1,061,565.0",""
"2006","Vietnam","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Armenia","Current prices, million units of national currency","Gross domestic product at market prices","2,656,189.8",""
"2006","Armenia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Azerbaijan","Current prices, million units of national currency","Gross domestic product at market prices","18,746.2",""
"2006","Azerbaijan","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Bahrain","Current prices, million units of national currency","Gross domestic product at market prices","6,957.8",""
"2006","Bahrain","Current prices, million units of national currency","Intermediate consumption","6,401.6",""
"2006","Georgia","Current prices, million units of national currency","Gross domestic product at market prices","13,789.9",""
"2006","Georgia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Iraq","Current prices, million units of national currency","Gross domestic product at market prices","80,459,400.0",""
"2006","Iraq","Current prices, million units of national currency","Intermediate consumption","28,735,600.0",""
"2006","Israel","Current prices, million units of national currency","Gross domestic product at market prices","686,116.0",""
"2006","Israel","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Jordan","Current prices, million units of national currency","Gross domestic product at market prices","10,675.4",""
"2006","Jordan","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Kuwait","Current prices, million units of national currency","Gross domestic product at market prices","29,469.5",""
"2006","Kuwait","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Lebanon","Current prices, million units of national currency","Gross domestic product at market prices","33,238,400.0",""
"2006","Lebanon","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Palestine","Current prices, million units of national currency","Gross domestic product at market prices","4,910,100,000.0",""
"2006","Palestine","Current prices, million units of national currency","Intermediate consumption",":",""
