"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2003","Bulgaria","Current prices, million euro","Gross domestic product at market prices","18,654.0",""
"2003","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","28,218.8",""
"2003","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","79.3",""
"2003","Czechia","Current prices, million euro","Gross domestic product at market prices","88,249.1",""
"2003","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","124,303.6",""
"2003","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.2",""
"2003","Denmark","Current prices, million euro","Gross domestic product at market prices","193,353.4",""
"2003","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","229,014.0",""
"2003","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","92.3",""
"2003","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,220,080.0",""
"2003","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,381,653.4",""
"2003","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","87.8",""
"2003","Estonia","Current prices, million euro","Gross domestic product at market prices","8,708.9",""
"2003","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,917.5",""
"2003","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","86.7",""
"2003","Ireland","Current prices, million euro","Gross domestic product at market prices","145,555.8",""
"2003","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","145,493.4",""
"2003","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.2",""
"2003","Greece","Current prices, million euro","Gross domestic product at market prices","178,904.8",""
"2003","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","217,411.6",""
"2003","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","88.6",""
"2003","Spain","Current prices, million euro","Gross domestic product at market prices","803,472.0",""
"2003","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","958,239.0",""
"2003","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","91.8",""
"2003","France","Current prices, million euro","Gross domestic product at market prices","1,630,666.0",""
"2003","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,832,230.0",""
"2003","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","89.8",""
"2003","Croatia","Current prices, million euro","Gross domestic product at market prices","30,710.8",""
"2003","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","40,561.1",""
"2003","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.1",""
"2003","Italy","Current prices, million euro","Gross domestic product at market prices","1,390,709.6",""
"2003","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,589,454.6",""
"2003","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","80.2",""
"2003","Cyprus","Current prices, million euro","Gross domestic product at market prices","12,871.3",""
"2003","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","15,473.7",""
"2003","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","85.4",""
"2003","Latvia","Current prices, million euro","Gross domestic product at market prices","10,478.6",""
"2003","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","15,199.1",""
"2003","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","82.2",""
"2003","Lithuania","Current prices, million euro","Gross domestic product at market prices","16,668.7",""
"2003","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","23,031.2",""
"2003","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","82.9",""
"2003","Luxembourg","Current prices, million euro","Gross domestic product at market prices","26,187.8",""
"2003","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","33,308.4",""
"2003","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","92.3",""
"2003","Hungary","Current prices, million euro","Gross domestic product at market prices","75,463.0",""
"2003","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","91,181.7",""
"2003","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","86.8",""
"2003","Malta","Current prices, million euro","Gross domestic product at market prices","4,794.7",""
"2003","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,728.3",""
"2003","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","89.7",""
"2003","Netherlands","Current prices, million euro","Gross domestic product at market prices","512,810.0",""
"2003","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","573,484.6",""
"2003","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","89.2",""
"2003","Austria","Current prices, million euro","Gross domestic product at market prices","231,862.5",""
"2003","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","264,000.3",""
"2003","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","72.8",""
"2003","Poland","Current prices, million euro","Gross domestic product at market prices","192,274.3",""
"2003","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","263,452.1",""
"2003","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.5",""
"2003","Portugal","Current prices, million euro","Gross domestic product at market prices","146,158.3",""
"2003","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","170,099.3",""
"2003","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","75.3",""
"2003","Romania","Current prices, million euro","Gross domestic product at market prices","51,108.5",""
"2003","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","94,372.0",""
"2003","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","84.6",""
"2003","Slovenia","Current prices, million euro","Gross domestic product at market prices","26,303.1",""
"2003","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","30,659.4",""
"2003","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","70.6",""
"2003","Slovakia","Current prices, million euro","Gross domestic product at market prices","30,064.5",""
"2003","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","47,693.1",""
"2003","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","89.9",""
"2003","Finland","Current prices, million euro","Gross domestic product at market prices","151,569.0",""
"2003","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","168,184.0",""
"2003","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","86.2",""
"2003","Sweden","Current prices, million euro","Gross domestic product at market prices","293,819.0",""
"2003","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","318,436.3",""
"2003","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","92.8",""
"2003","United Kingdom","Current prices, million euro","Gross domestic product at market prices","1,809,053.6",""
"2003","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,717,486.5",""
"2003","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","82.4",""
"2003","Iceland","Current prices, million euro","Gross domestic product at market prices","10,104.6",""
"2003","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,510.5",""
"2003","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2003","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":",""
"2003","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2003","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","89.4",""
"2003","Norway","Current prices, million euro","Gross domestic product at market prices","202,368.1",""
"2003","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","289,578.1",""
"2003","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","84.7",""
"2003","Switzerland","Current prices, million euro","Gross domestic product at market prices","312,431.2",""
"2003","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","373,657.4",""
"2003","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2003","Montenegro","Current prices, million euro","Gross domestic product at market prices",":",""
"2003","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2003","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","75.0",""
"2003","North Macedonia","Current prices, million euro","Gross domestic product at market prices","4,385.9",""
"2003","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,332.8",""
"2003","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","69.4",""
"2003","Albania","Current prices, million euro","Gross domestic product at market prices","4,928.6",""
"2003","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","6,247.6",""
"2003","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","71.9",""
"2003","Serbia","Current prices, million euro","Gross domestic product at market prices","18,738.0",""
"2003","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","22,675.9",""
"2003","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","71.3",""
"2003","Turkey","Current prices, million euro","Gross domestic product at market prices","276,131.4",""
"2003","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","414,467.7",""
"2003","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2003","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":",""
"2003","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices",":",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2004","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","93.4",""
"2004","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices","9,175,233.8",""
"2004","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,268,793.9",""
"2004","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices","93.7",""
"2004","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices","11,109,713.5",""
"2004","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,030,657.9",""
"2004","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.5",""
"2004","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","10,488,106.2",""
"2004","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,178,834.5",""
"2004","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.6",""
"2004","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","8,043,410.5",""
"2004","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,852,018.6",""
"2004","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.4",""
"2004","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","8,164,272.9",""
"2004","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,015,629.8",""
"2004","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.6",""
"2004","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","8,043,410.5",""
"2004","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,852,018.6",""
"2004","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","91.3",""
"2004","Belgium","Current prices, million euro","Gross domestic product at market prices","298,710.8",""
"2004","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","333,186.1",""
"2004","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","78.6",""
"2004","Bulgaria","Current prices, million euro","Gross domestic product at market prices","20,932.0",""
"2004","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","30,034.8",""
"2004","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","83.2",""
"2004","Czechia","Current prices, million euro","Gross domestic product at market prices","96,028.5",""
"2004","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","130,402.6",""
"2004","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.7",""
"2004","Denmark","Current prices, million euro","Gross domestic product at market prices","202,422.2",""
"2004","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","235,124.5",""
"2004","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","93.4",""
"2004","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,270,620.0",""
"2004","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,409,518.0",""
"2004","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","93.3",""
"2004","Estonia","Current prices, million euro","Gross domestic product at market prices","9,707.7",""
"2004","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,730.6",""
"2004","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","92.4",""
"2004","Ireland","Current prices, million euro","Gross domestic product at market prices","156,143.8",""
"2004","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","155,053.9",""
"2004","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.1",""
"2004","Greece","Current prices, million euro","Gross domestic product at market prices","193,715.8",""
"2004","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","228,415.0",""
"2004","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","91.5",""
"2004","Spain","Current prices, million euro","Gross domestic product at market prices","861,420.0",""
"2004","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","988,584.0",""
"2004","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.4",""
"2004","France","Current prices, million euro","Gross domestic product at market prices","1,704,019.0",""
"2004","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,884,077.6",""
"2004","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","93.3",""
"2004","Croatia","Current prices, million euro","Gross domestic product at market prices","33,423.3",""
"2004","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","42,148.9",""
"2004","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.6",""
"2004","Italy","Current prices, million euro","Gross domestic product at market prices","1,448,362.7",""
"2004","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,614,598.8",""
"2004","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","84.2",""
"2004","Cyprus","Current prices, million euro","Gross domestic product at market prices","13,938.0",""
"2004","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","16,251.4",""
"2004","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","92.6",""
"2004","Latvia","Current prices, million euro","Gross domestic product at market prices","11,673.3",""
"2004","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","16,466.1",""
"2004","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","87.6",""
"2004","Lithuania","Current prices, million euro","Gross domestic product at market prices","18,237.4",""
"2004","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","24,539.7",""
"2004","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","85.9",""
"2004","Luxembourg","Current prices, million euro","Gross domestic product at market prices","27,935.5",""
"2004","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","34,511.6",""
"2004","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.9",""
"2004","Hungary","Current prices, million euro","Gross domestic product at market prices","83,839.6",""
"2004","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","95,745.3",""
"2004","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","87.2",""
"2004","Malta","Current prices, million euro","Gross domestic product at market prices","4,867.2",""
"2004","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,753.7",""
"2004","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","91.5",""
"2004","Netherlands","Current prices, million euro","Gross domestic product at market prices","529,286.0",""
"2004","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","584,868.0",""
"2004","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","91.7",""
"2004","Austria","Current prices, million euro","Gross domestic product at market prices","242,348.3",""
"2004","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","271,221.0",""
"2004","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","76.6",""
"2004","Poland","Current prices, million euro","Gross domestic product at market prices","206,119.6",""
"2004","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","276,982.0",""
"2004","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.2",""
"2004","Portugal","Current prices, million euro","Gross domestic product at market prices","152,371.6",""
"2004","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","173,180.8",""
"2004","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","83.1",""
"2004","Romania","Current prices, million euro","Gross domestic product at market prices","60,402.0",""
"2004","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","104,213.2",""
"2004","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","88.3",""
"2004","Slovenia","Current prices, million euro","Gross domestic product at market prices","27,736.7",""
"2004","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","31,993.6",""
"2004","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","74.3",""
"2004","Slovakia","Current prices, million euro","Gross domestic product at market prices","34,702.3",""
"2004","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","50,201.2",""
"2004","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","93.4",""
"2004","Finland","Current prices, million euro","Gross domestic product at market prices","158,477.0",""
"2004","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","174,787.0",""
"2004","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","89.9",""
"2004","Sweden","Current prices, million euro","Gross domestic product at market prices","307,793.8",""
"2004","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","332,163.4",""
"2004","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","95.0",""
"2004","United Kingdom","Current prices, million euro","Gross domestic product at market prices","1,934,479.7",""
"2004","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,757,809.5",""
"2004","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","89.0",""
"2004","Iceland","Current prices, million euro","Gross domestic product at market prices","11,144.0",""
"2004","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,194.9",""
"2004","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2004","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":",""
"2004","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2004","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","92.9",""
"2004","Norway","Current prices, million euro","Gross domestic product at market prices","212,908.6",""
"2004","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","301,042.6",""
"2004","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","87.1",""
"2004","Switzerland","Current prices, million euro","Gross domestic product at market prices","317,491.0",""
"2004","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","384,031.0",""
"2004","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2004","Montenegro","Current prices, million euro","Gross domestic product at market prices",":",""
"2004","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2004","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","78.5",""
"2004","North Macedonia","Current prices, million euro","Gross domestic product at market prices","4,577.7",""
"2004","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,582.1",""
"2004","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","73.3",""
"2004","Albania","Current prices, million euro","Gross domestic product at market prices","5,777.8",""
"2004","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","6,592.2",""
"2004","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","78.4",""
"2004","Serbia","Current prices, million euro","Gross domestic product at market prices","19,966.6",""
"2004","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","24,727.3",""
"2004","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","78.2",""
"2004","Turkey","Current prices, million euro","Gross domestic product at market prices","324,699.5",""
"2004","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","454,440.4",""
"2004","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2004","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":",""
"2004","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2004","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2004","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices",":",""
"2004","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2005","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","95.2",""
"2005","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices","9,573,467.6",""
"2005","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,462,808.3",""
"2005","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices","95.7",""
"2005","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices","11,604,402.1",""
"2005","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,284,342.0",""
"2005","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.4",""
"2005","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","10,883,338.9",""
"2005","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,395,784.0",""
"2005","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.1",""
"2005","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","8,325,995.2",""
"2005","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,994,244.1",""
"2005","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.0",""
"2005","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","8,460,751.2",""
"2005","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,167,043.2",""
"2005","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.1",""
"2005","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","8,325,995.2",""
"2005","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,994,244.1",""
"2005","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","93.2",""
"2005","Belgium","Current prices, million euro","Gross domestic product at market prices","311,480.8",""
"2005","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","340,163.9",""
"2005","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","84.2",""
"2005","Bulgaria","Current prices, million euro","Gross domestic product at market prices","23,852.7",""
"2005","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","32,174.4",""
"2005","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","88.6",""
"2005","Czechia","Current prices, million euro","Gross domestic product at market prices","109,627.7",""
"2005","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","138,922.4",""
"2005","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.0",""
"2005","Denmark","Current prices, million euro","Gross domestic product at market prices","212,832.3",""
"2005","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","240,618.6",""
"2005","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.1",""
"2005","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,300,860.0",""
"2005","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,426,546.4",""
"2005","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.0",""
"2005","Estonia","Current prices, million euro","Gross domestic product at market prices","11,262.3",""
"2005","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","15,017.7",""
"2005","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.7",""
"2005","Ireland","Current prices, million euro","Gross domestic product at market prices","170,187.0",""
"2005","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","163,841.9",""
"2005","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.7",""
"2005","Greece","Current prices, million euro","Gross domestic product at market prices","199,242.3",""
"2005","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","229,783.5",""
"2005","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.9",""
"2005","Spain","Current prices, million euro","Gross domestic product at market prices","930,566.0",""
"2005","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,025,389.0",""
"2005","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.0",""
"2005","France","Current prices, million euro","Gross domestic product at market prices","1,765,905.0",""
"2005","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,915,413.9",""
"2005","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.2",""
"2005","Croatia","Current prices, million euro","Gross domestic product at market prices","36,452.7",""
"2005","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","43,881.0",""
"2005","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6",""
"2005","Italy","Current prices, million euro","Gross domestic product at market prices","1,489,725.5",""
"2005","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,629,932.1",""
"2005","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","88.3",""
"2005","Cyprus","Current prices, million euro","Gross domestic product at market prices","15,039.3",""
"2005","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,040.1",""
"2005","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5",""
"2005","Latvia","Current prices, million euro","Gross domestic product at market prices","13,726.2",""
"2005","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","18,227.4",""
"2005","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.3",""
"2005","Lithuania","Current prices, million euro","Gross domestic product at market prices","21,002.4",""
"2005","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","26,436.0",""
